pid	ppid	pgid	rss	command
34635	83104	83104	132928	/Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/148.1.90.124/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer) --type=renderer --metrics-client-id=b1b5e421-b802-4e13-beb0-fed0bfae00ca --extension-process --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=737 --time-ticks-at-unix-epoch=-1779090208439907 --launch-time-ticks=901558127738 --shared-files --metrics-shmem-handle=1752395122,r,115447194321465265,7631094922276549575,2097152 --field-trial-handle=1718379636,r,4788653573039640557,13960732166986007397,262144 --variations-seed-version=main@6a6df1ae3f07c0868ac0a9df99045d8b740be3c6 --pseudonymization-salt-handle=1935764596,r,17473984588978936164,7916083538225785075,4 --trace-process-track-uuid=3190709676911714207 --seatbelt-client=219
34940	1	34940	44880	/usr/libexec/spotlightknowledged.updater -u
34943	1	34943	17920	/System/Library/Frameworks/PassKit.framework/PlugIns/com.apple.PassKit.PaymentAuthorizationUIExtension.appex/Contents/MacOS/com.apple.PassKit.PaymentAuthorizationUIExtension -AppleLanguages ("en-GB", "en-UA", "uk-UA")
35587	1	35587	4448	/System/Library/PrivateFrameworks/IntlPreferences.framework/Support/localizationswitcherd
35747	1	35747	2112	/System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
35748	1	35748	2112	/System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
35834	1	35834	25680	/System/Library/PrivateFrameworks/DataAccess.framework/Support/dataaccessd
36289	1	36289	6272	/usr/libexec/amfid
36309	1	36309	13872	/System/Library/Frameworks/Contacts.framework/Support/contactsd
36310	1	36310	13888	/System/Library/Frameworks/Contacts.framework/Support/contactsd
36311	1	36311	13840	/System/Library/Frameworks/Contacts.framework/Support/contactsd
36312	1	36312	13248	/System/Library/Frameworks/Contacts.framework/Support/contactsd
36313	1	36313	13920	/System/Library/Frameworks/Contacts.framework/Support/contactsd
36314	1	36314	13824	/System/Library/Frameworks/Contacts.framework/Support/contactsd
36315	1	36315	13264	/System/Library/Frameworks/Contacts.framework/Support/contactsd
36329	1	36329	20512	/System/iOSSupport/System/Library/PrivateFrameworks/HomeEnergyDaemon.framework/Support/homeenergyd
36334	1	36334	13328	/System/Library/Frameworks/Contacts.framework/Support/contactsd
36335	1	36335	12928	/System/Library/Frameworks/Contacts.framework/Support/contactsd
36336	1	36336	13280	/System/Library/Frameworks/Contacts.framework/Support/contactsd
37274	1	37274	32256	/System/Library/PrivateFrameworks/SafariSafeBrowsing.framework/com.apple.Safari.SafeBrowsing.Service
38151	1	38151	9616	/usr/libexec/fskit_agent
38155	1	38155	3104	/System/Library/CoreServices/APFSUserAgent
38454	1	38454	8096	/usr/libexec/symptomsd-diag
38548	1	38548	20336	/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
38549	1	38549	18720	/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
38550	1	38550	25200	/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
38551	1	38551	18688	/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
38552	1	38552	23840	/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
38573	1	38573	1792	/System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
38710	1	38710	18896	/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
38764	1	38764	19920	/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
38949	98358	38949	2736	/bin/zsh -c source /Users/pleasedodisturb/.claude/shell-snapshots/snapshot-zsh-1779716822603-0flb9a.sh 2>/dev/null || true && setopt NO_EXTENDED_GLOB 2>/dev/null || true && eval '\\012mkdir -p results/2026-05-26/browser-use-agent && \\012echo "[$(date -u +%H:%M:%SZ)] PASS1 launching..." > results/2026-05-26/browser-use-agent/PASS1_LAUNCH.log && \\012ANTHROPIC_API_KEY="$(rbw get '"'"'Anthropic Claude'"'"' --field Anthropic_API)" MCP_MODE=agent bash scripts/run_mcp_session.sh browser-use > results/2026-05-26/browser-use-agent/PASS1_LAUNCH.log 2>&1; echo "RC=$?"' < /dev/null && pwd -P >| /tmp/claude-8eb5-cwd
38958	38949	38949	2112	bash scripts/run_mcp_session.sh browser-use
39107	11975	39107	2064	bash /Users/pleasedodisturb/.claude/scripts/statusline-command.sh
39128	38958	38949	20176	/Users/pleasedodisturb/Projects/web-agent-comparison/.venv/bin/python -m bench.orphan_audit --snapshot-only results/2026-05-28/browser-use/.ps_before.tsv
39141	39128	38949	1904	ps -axo pid,ppid,pgid,rss,command
39142	39107	39107	1488	(bash)
39143	39142	39107	1472	(uptime)
39144	39142	39107	1440	(sed)
39168	1	39168	7024	/System/Cryptexes/App/usr/libexec/PasswordBreachAgent
39260	1	39260	6064	/System/Library/Frameworks/Security.framework/Versions/A/XPCServices/TrustedPeersHelper.xpc/Contents/MacOS/TrustedPeersHelper
39737	1	39737	1888	/System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
39739	1	39739	1872	/System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
39741	1	39741	1856	/System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
39758	1	39758	3136	/usr/libexec/sandboxd
39812	1	39812	1872	/System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
39862	1	39862	1856	/System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
40122	1	40122	7568	/System/Library/PrivateFrameworks/PackageKit.framework/Resources/installd
40138	1	40138	7936	/System/Library/PrivateFrameworks/AOSKit.framework/Versions/A/XPCServices/com.apple.iCloudHelper.xpc/Contents/MacOS/com.apple.iCloudHelper
40742	1	40742	9072	/System/Library/PrivateFrameworks/OnDeviceStorage.framework/Support/amsondevicestoraged
40743	1	40743	6656	/System/Library/PrivateFrameworks/MobileTimer.framework/Executables/mobiletimerd
40789	1	40789	183104	/Applications/Signal.app/Contents/MacOS/Signal
40790	1	40790	2064	/System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
40791	1	40791	2064	/System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
40899	1	40899	33680	/Applications/MouseAssistant.app/Contents/MacOS/MouseAssistant
41018	1	41018	46736	/Applications/MouseAssistant.app/Contents/Resources/MacOS/MouseAssistantUi.app/Contents/MacOS/MouseAssistantUi
41137	41018	41018	42848	/Applications/MouseAssistant.app/Contents/Resources/MacOS/MouseAssistantUi.app/Contents/Frameworks/MouseAssistantUi Helper (GPU).app/Contents/MacOS/MouseAssistantUi Helper (GPU) --type=gpu-process --user-data-dir=/Users/pleasedodisturb/Library/Application Support/elecom_mouse_assistant_ui --gpu-preferences=WAAAAAAAAAAgAAAEAAAAAAAAAAAAAAAAAABgAAAAAAA4AAAAAAAAAAAAAAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAaAcAAAAAAABoBwAAAAAAAHgCAABOAAAAcAIAAAAAAAB4AgAAAAAAAIACAAAAAAAAiAIAAAAAAACQAgAAAAAAAJgCAAAAAAAAoAIAAAAAAACoAgAAAAAAALACAAAAAAAAuAIAAAAAAADAAgAAAAAAAMgCAAAAAAAA0AIAAAAAAADYAgAAAAAAAOACAAAAAAAA6AIAAAAAAADwAgAAAAAAAPgCAAAAAAAAAAMAAAAAAAAIAwAAAAAAABADAAAAAAAAGAMAAAAAAAAgAwAAAAAAACgDAAAAAAAAMAMAAAAAAAA4AwAAAAAAAEADAAAAAAAASAMAAAAAAABQAwAAAAAAAFgDAAAAAAAAYAMAAAAAAABoAwAAAAAAAHADAAAAAAAAeAMAAAAAAACAAwAAAAAAAIgDAAAAAAAAkAMAAAAAAACYAwAAAAAAAKADAAAAAAAAqAMAAAAAAACwAwAAAAAAALgDAAAAAAAAwAMAAAAAAADIAwAAAAAAANADAAAAAAAA2AMAAAAAAADgAwAAAAAAAOgDAAAAAAAA8AMAAAAAAAD4AwAAAAAAAAAEAAAAAAAACAQAAAAAAAAQBAAAAAAAABgEAAAAAAAAIAQAAAAAAAAoBAAAAAAAADAEAAAAAAAAOAQAAAAAAABABAAAAAAAAEgEAAAAAAAAUAQAAAAAAABYBAAAAAAAAGAEAAAAAAAAaAQAAAAAAABwBAAAAAAAAHgEAAAAAAAAgAQAAAAAAACIBAAAAAAAAJAEAAAAAAAAmAQAAAAAAACgBAAAAAAAAKgEAAAAAAAAsAQAAAAAAAC4BAAAAAAAAMAEAAAAAAAAyAQAAAAAAADQBAAAAAAAANgEAAAAAAAAEAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAEAAAAQAAAAAAAAAAAAAAACAAAAEAAAAAAAAAAAAAAAAwAAABAAAAAAAAAAAAAAAAYAAAAQAAAAAAAAAAAAAAAHAAAAEAAAAAAAAAAAAAAACAAAABAAAAAAAAAAAAAAAAkAAAAQAAAAAAAAAAAAAAALAAAAEAAAAAAAAAAAAAAADAAAABAAAAAAAAAAAAAAAA4AAAAQAAAAAAAAAAAAAAAPAAAAEAAAAAAAAAAAAAAAEAAAABAAAAAAAAAAAQAAAAAAAAAQAAAAAAAAAAEAAAABAAAAEAAAAAAAAAABAAAAAgAAABAAAAAAAAAAAQAAAAMAAAAQAAAAAAAAAAEAAAAGAAAAEAAAAAAAAAABAAAABwAAABAAAAAAAAAAAQAAAAgAAAAQAAAAAAAAAAEAAAAJAAAAEAAAAAAAAAABAAAACwAAABAAAAAAAAAAAQAAAAwAAAAQAAAAAAAAAAEAAAAOAAAAEAAAAAAAAAABAAAADwAAABAAAAAAAAAAAQAAABAAAAAQAAAAAAAAAAQAAAAAAAAAEAAAAAAAAAAEAAAAAQAAABAAAAAAAAAABAAAAAIAAAAQAAAAAAAAAAQAAAADAAAAEAAAAAAAAAAEAAAABgAAABAAAAAAAAAABAAAAAcAAAAQAAAAAAAAAAQAAAAIAAAAEAAAAAAAAAAEAAAACQAAABAAAAAAAAAABAAAAAsAAAAQAAAAAAAAAAQAAAAMAAAAEAAAAAAAAAAEAAAADgAAABAAAAAAAAAABAAAAA8AAAAQAAAAAAAAAAQAAAAQAAAAEAAAAAAAAAAHAAAAAAAAABAAAAAAAAAABwAAAAEAAAAQAAAAAAAAAAcAAAACAAAAEAAAAAAAAAAHAAAAAwAAABAAAAAAAAAABwAAAAYAAAAQAAAAAAAAAAcAAAAHAAAAEAAAAAAAAAAHAAAACAAAABAAAAAAAAAABwAAAAkAAAAQAAAAAAAAAAcAAAALAAAAEAAAAAAAAAAHAAAADAAAABAAAAAAAAAABwAAAA4AAAAQAAAAAAAAAAcAAAAPAAAAEAAAAAAAAAAHAAAAEAAAABAAAAAAAAAACAAAAAAAAAAQAAAAAAAAAAgAAAABAAAAEAAAAAAAAAAIAAAAAgAAABAAAAAAAAAACAAAAAMAAAAQAAAAAAAAAAgAAAAGAAAAEAAAAAAAAAAIAAAABwAAABAAAAAAAAAACAAAAAgAAAAQAAAAAAAAAAgAAAAJAAAAEAAAAAAAAAAIAAAACwAAABAAAAAAAAAACAAAAAwAAAAQAAAAAAAAAAgAAAAOAAAAEAAAAAAAAAAIAAAADwAAABAAAAAAAAAACAAAABAAAAAQAAAAAAAAAAoAAAAAAAAAEAAAAAAAAAAKAAAAAQAAABAAAAAAAAAACgAAAAIAAAAQAAAAAAAAAAoAAAADAAAAEAAAAAAAAAAKAAAABgAAABAAAAAAAAAACgAAAAcAAAAQAAAAAAAAAAoAAAAIAAAAEAAAAAAAAAAKAAAACQAAABAAAAAAAAAACgAAAAsAAAAQAAAAAAAAAAoAAAAMAAAAEAAAAAAAAAAKAAAADgAAABAAAAAAAAAACgAAAA8AAAAQAAAAAAAAAAoAAAAQAAAACAAAAAAAAAAIAAAAAAAAAA== --shared-files --field-trial-handle=1718379636,r,14317259387650650011,7686164930616691726,262144 --disable-features=SpareRendererForSitePerProcess --seatbelt-client=38
41138	41018	41018	19024	/Applications/MouseAssistant.app/Contents/Resources/MacOS/MouseAssistantUi.app/Contents/Frameworks/MouseAssistantUi Helper.app/Contents/MacOS/MouseAssistantUi Helper --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=network --user-data-dir=/Users/pleasedodisturb/Library/Application Support/elecom_mouse_assistant_ui --shared-files --field-trial-handle=1718379636,r,14317259387650650011,7686164930616691726,262144 --disable-features=SpareRendererForSitePerProcess --seatbelt-client=38
41167	41018	41018	35440	/Applications/MouseAssistant.app/Contents/Resources/MacOS/MouseAssistantUi.app/Contents/Frameworks/MouseAssistantUi Helper (Renderer).app/Contents/MacOS/MouseAssistantUi Helper (Renderer) --type=renderer --user-data-dir=/Users/pleasedodisturb/Library/Application Support/elecom_mouse_assistant_ui --app-path=/Applications/MouseAssistant.app/Contents/Resources/MacOS/MouseAssistantUi.app/Contents/Resources/app.asar --enable-sandbox --first-renderer-process --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=4 --time-ticks-at-unix-epoch=-1779090207938807 --launch-time-ticks=627104023350 --shared-files --field-trial-handle=1718379636,r,14317259387650650011,7686164930616691726,262144 --disable-features=SpareRendererForSitePerProcess --seatbelt-client=55
41224	40789	40789	53744	/Applications/Signal.app/Contents/Frameworks/Signal Helper.app/Contents/MacOS/Signal Helper --type=gpu-process --user-data-dir=/Users/pleasedodisturb/Library/Application Support/Signal --gpu-preferences=SAAAAAAAAAAgAQAEAAAAAAAAAAAAAGAAAwAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --shared-files --field-trial-handle=1718379636,r,13647392086802680937,2174009993363137851,262144 --enable-features=PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=DropInputEventsWhilePaintHolding,HardwareMediaKeyHandling,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --pseudonymization-salt-handle=1935764596,r,903345838674883946,11021417511113283799,4 --trace-process-track-uuid=3190708988185955192 --seatbelt-client=41
41225	40789	40789	24096	/Applications/Signal.app/Contents/Frameworks/Signal Helper.app/Contents/MacOS/Signal Helper --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=network --user-data-dir=/Users/pleasedodisturb/Library/Application Support/Signal --standard-schemes=attachment --cors-schemes=asset,attachment --fetch-schemes=attachment --streaming-schemes=attachment --shared-files --field-trial-handle=1718379636,r,13647392086802680937,2174009993363137851,262144 --enable-features=PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=DropInputEventsWhilePaintHolding,HardwareMediaKeyHandling,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --pseudonymization-salt-handle=1935764596,r,903345838674883946,11021417511113283799,4 --trace-process-track-uuid=3190708989122997041 --seatbelt-client=41
41427	40789	40789	278080	/Applications/Signal.app/Contents/Frameworks/Signal Helper (Renderer).app/Contents/MacOS/Signal Helper (Renderer) --type=renderer --user-data-dir=/Users/pleasedodisturb/Library/Application Support/Signal --standard-schemes=attachment --cors-schemes=asset,attachment --fetch-schemes=attachment --streaming-schemes=attachment --app-path=/Applications/Signal.app/Contents/Resources/app.asar --no-sandbox --no-zygote --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=4 --time-ticks-at-unix-epoch=-1779090208396166 --launch-time-ticks=865681224536 --shared-files --field-trial-handle=1718379636,r,13647392086802680937,2174009993363137851,262144 --enable-features=PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=DropInputEventsWhilePaintHolding,HardwareMediaKeyHandling,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --pseudonymization-salt-handle=1935764596,r,903345838674883946,11021417511113283799,4 --trace-process-track-uuid=3190708990060038890
41558	1	41251	1584	/opt/homebrew/bin/mosh-server new -c 256 -s -l LANG=en_US.UTF-8 -- /opt/homebrew/bin/tmux new -As main
41666	40789	40789	32400	/Applications/Signal.app/Contents/Frameworks/Signal Helper.app/Contents/MacOS/Signal Helper --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-US --service-sandbox-type=audio --message-loop-type-ui --user-data-dir=/Users/pleasedodisturb/Library/Application Support/Signal --standard-schemes=attachment --cors-schemes=asset,attachment --fetch-schemes=attachment --streaming-schemes=attachment --shared-files --field-trial-handle=1718379636,r,13647392086802680937,2174009993363137851,262144 --enable-features=PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=DropInputEventsWhilePaintHolding,HardwareMediaKeyHandling,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --pseudonymization-salt-handle=1935764596,r,903345838674883946,11021417511113283799,4 --trace-process-track-uuid=3190708990997080739 --seatbelt-client=76
41667	40789	40789	32064	/Applications/Signal.app/Contents/Frameworks/Signal Helper.app/Contents/MacOS/Signal Helper --type=utility --utility-sub-type=video_capture.mojom.VideoCaptureService --lang=en-US --service-sandbox-type=none --message-loop-type-ui --user-data-dir=/Users/pleasedodisturb/Library/Application Support/Signal --standard-schemes=attachment --cors-schemes=asset,attachment --fetch-schemes=attachment --streaming-schemes=attachment --shared-files --field-trial-handle=1718379636,r,13647392086802680937,2174009993363137851,262144 --enable-features=PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=DropInputEventsWhilePaintHolding,HardwareMediaKeyHandling,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --pseudonymization-salt-handle=1935764596,r,903345838674883946,11021417511113283799,4 --trace-process-track-uuid=3190708991934122588
41869	1	41868	8544	/Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/148.0.7778.179/Helpers/chrome_crashpad_handler --monitor-self-annotation=ptype=crashpad-handler --database=/Users/pleasedodisturb/Library/Application Support/Google/Chrome/Crashpad --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=plat=OS X --annotation=prod=Chrome_Mac --annotation=ver=148.0.7778.179 --handshake-fd=120
42318	1	42318	4512	/System/Library/PrivateFrameworks/CacheDelete.framework/deleted_helper
42335	1	42335	15040	/usr/libexec/triald
42336	1	42336	4240	/System/Library/PrivateFrameworks/GeoServices.framework/geodMachServiceBridge
42337	1	42337	16800	/System/Library/PrivateFrameworks/CloudKitDaemon.framework/Support/cloudd --system
42340	1	42340	6416	/usr/libexec/AssetCache/AssetCache
42349	1	42349	7616	/System/Library/PrivateFrameworks/PackageKit.framework/Resources/system_installd
42365	1	42365	6480	/System/Library/PrivateFrameworks/TrialServer.framework/Versions/A/XPCServices/TrialArchivingService.xpc/Contents/MacOS/TrialArchivingService
42469	1	42469	3600	/usr/libexec/ASPCarryLog
43214	1	43214	4928	/System/Library/PrivateFrameworks/CoreEmbeddedSpeechRecognition.framework/Versions/A/XPCServices/com.apple.siri.embeddedspeech.xpc/Contents/MacOS/com.apple.siri.embeddedspeech
43260	1	43260	18352	/System/Library/CoreServices/CoreLocationAgent.app/Contents/MacOS/CoreLocationAgent
43479	1	43479	17136	/System/Library/PrivateFrameworks/SoftwareUpdate.framework/Resources/SoftwareUpdateNotificationManager.app/Contents/MacOS/SoftwareUpdateNotificationManager
44097	43927	44097	33424	/opt/homebrew/Cellar/node/26.0.0/bin/node /opt/homebrew/lib/node_modules/chrome-devtools-mcp/build/src/telemetry/watchdog/main.js --parent-pid=43927 --app-version=1.0.1 --os-type=2
44322	1	44322	5728	/System/Library/PrivateFrameworks/SystemStatusServer.framework/Support/systemstatusd
44640	1	44640	25040	/System/Library/PrivateFrameworks/CacheDelete.framework/deleted
44787	1	44787	24096	/System/Library/Frameworks/QuickLookThumbnailing.framework/Support/com.apple.quicklook.ThumbnailsAgent
45284	1	45284	50512	/System/Applications/Preview.app/Contents/MacOS/Preview
45880	1	45880	3344	/System/Library/Frameworks/ImageCaptureCore.framework/Versions/A/XPCServices/mscamerad-xpc.xpc/Contents/MacOS/mscamerad-xpc
45881	1	45881	3104	/usr/libexec/ptpcamerad
46587	1	46587	10096	/usr/libexec/promotedcontentd
46711	1	46711	11200	/usr/libexec/adprivacyd
47130	1	47130	3440	/usr/sbin/cfprefsd agent
47264	1	47264	5536	/usr/sbin/WirelessRadioManagerd
47712	1	47712	8448	/usr/libexec/trustd --agent
49062	1	49062	1760	/System/Library/PrivateFrameworks/KerberosHelper/Helpers/DiskUnmountWatcher
49150	1	49150	26128	/System/Library/CoreServices/CoreServicesUIAgent.app/Contents/MacOS/CoreServicesUIAgent
49402	1	49402	5200	/System/Library/PrivateFrameworks/CoreAnalytics.framework/Support/analyticsagent
49433	1	49433	9328	/usr/libexec/keybagd -t 15
49474	1	49474	6944	/System/Library/PrivateFrameworks/CoreRecents.framework/Versions/A/Support/recentsd
49719	1	49719	5328	/System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/commerce
49754	1	49754	3616	/usr/sbin/cfprefsd agent
49837	1	49837	34320	/usr/libexec/duetexpertd
49913	1	49913	3568	/usr/libexec/nfcd
50131	1	50131	3952	/System/Library/PrivateFrameworks/PowerLog.framework/Versions/A/XPCServices/PerfPowerTelemetryClientRegistrationService.xpc/Contents/MacOS/PerfPowerTelemetryClientRegistrationService
50380	1	50380	2544	/System/Library/CoreServices/ReportCrash agent
50506	1	50506	3904	/System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
50518	1	50518	10912	/System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
50568	1	50568	10048	/usr/libexec/rtcreportingd
50704	1	50704	6816	/System/Library/CoreServices/ScopedBookmarkAgent
50759	1	50550	114672	/Applications/Google Chrome.app/Contents/MacOS/Google Chrome --metrics-recording-only --disable-prompt-on-repost --install-autogenerated-theme=0,0,0 --simulate-outdated-no-au="Tue, 31 Dec 2099 23:59:59 GMT" --disable-speech-synthesis-api --noerrdialogs --disable-search-engine-choice-screen --no-first-run --export-tagged-pdf --hide-crash-restore-bubble --disable-blink-features=AutomationControlled --allow-pre-commit-input --disable-sync --disable-popup-blocking --disable-focus-on-load --disable-ipc-flooding-protection --no-service-autorun --disable-window-activation --unsafely-disable-devtools-self-xss-warnings --disable-datasaver-prompt --disable-background-timer-throttling --disable-backgrounding-occluded-windows --log-level=2 --disable-field-trial-config --disable-dev-shm-usage --disable-extensions-http-throttling --enable-network-information-downlink-max --generate-pdf-document-outline --disable-default-apps --safebrowsing-disable-auto-update --ash-no-nudges --disable-external-intent-requests --disable-speech-api --disable-breakpad --disable-back-forward-cache --silent-debugger-extension-api --disable-infobars --enable-features=NetworkService,NetworkServiceInProcess --disable-print-preview --disable-hang-monitor --extensions-on-chrome-urls --disable-renderer-backgrounding --disable-desktop-notifications --no-pings --suppress-message-center-popups --disable-domain-reliability --no-default-browser-check --allow-legacy-extension-manifests --disable-client-side-phishing-detection --disable-background-networking --disable-component-update --user-data-dir=/Users/pleasedodisturb/.config/browseruse/profiles/default --profile-directory=Default --window-size=2560,1440 --window-position=0,0 --enable-extensions --disable-extensions-file-access-check --enable-extension-activity-logging --load-extension=/Users/pleasedodisturb/.config/browseruse/extensions/ddkjiahejlhfcafbddmgiahcphecmpfh,/Users/pleasedodisturb/.config/browseruse/extensions/edibdbjcniadpccecjdfdjjppcpchdlm,/Users/pleasedodisturb/.config/browseruse/extensions/gidlfommnbibbmegmgajdbikelkdcmcl --disable-features=AcceptCHFrame,AutoExpandDetailsElement,AvoidUnnecessaryBeforeUnloadCheckSync,CertificateTransparencyComponentUpdater,DestroyProfileOnBrowserClose,DialMediaRouteProvider,ExtensionManifestV2Disabled,GlobalMediaControls,HttpsUpgrades,ImprovedCookieControls,LazyFrameLoading,LensOverlay,MediaRouter,PaintHolding,ThirdPartyStoragePartitioning,Translate,AutomationControlled,BackForwardCache,OptimizationHints,ProcessPerSiteUpToMainFrameThreshold,InterestFeedContentSuggestions,CalculateNativeWinOcclusion,HeavyAdPrivacyMitigations,PrivacySandboxSettings4,AutofillServerCommunication,CrashReporting,OverscrollHistoryNavigation,InfiniteSessionRestore,ExtensionDisableUnsupportedDeveloper,ExtensionManifestV2Unsupported --remote-debugging-port=51586
